video_id,video_title,author,comment,likes,published_at
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@Mkplays-b,Better replacement for the early 2000s top gear than this new shitty top gear,0,2025-05-17T23:33:41Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@Jenson-i9r,Mh🎉w😂,0,2025-05-09T06:10:30Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@Jenson-i9r,❤,0,2025-05-09T06:10:09Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@Jenson-i9r,😂,0,2025-05-09T06:09:57Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@kimiphone9786,He forgot about Mazda,0,2025-05-06T03:48:26Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@user-pv6uy8mn7y,"I think my dad got one, but it’s a mistakes BMW",1,2025-05-03T11:39:48Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@bexleyheathdrivingschool2935,"I’m a driving instructor and previously was using a 66 plate manual diesel Corsa. Great little car and it served me and my students well for nearly 100k miles. So in November 24 I swapped it for a pre registered petrol Corsa GS with 4 miles on the clock. What a mistake, underpowered, uncomfortable, feels cheap and badly constructed. 3 cylinder euro engine drinks oil. Pedal layout poor, clutch already wearing badly, been recalled for an oil jet and at the same time was informed by Vauxhall that I have to use one of about 4 very specific engine oils otherwise it will invalidate the warranty, servicing and replacement of parts schedules have also been shortened. Leave well alone is my advice! 4:10",7,2025-05-02T20:28:20Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@lesleybetnay7269,Send 😡  amoges,0,2025-04-27T12:17:29Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@oddities-whatnot,"Weird car choice, all B segment except the Fiat 500. If you’re going to include that then why not show the Hyundai i10 as well ?",3,2025-04-26T14:06:17Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@iancraig682,All crap - get a 2 CV and go around the world without a care in the world . Beats the system  !,13,2025-04-24T22:43:21Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@BaconBoyPlays250,Probably Range Rover Sport because it runs on petrol.,1,2025-04-19T12:34:02Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@muckspreader1able,That mg is vile and cheap and nasty,2,2025-04-13T14:15:39Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@philbaker4155,NOT AMERICAN 😂😂😂😂😂,0,2025-04-12T09:45:52Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@kalaginikumaran3264,BMW❤❤❤❤ 🎉🎉😊😊,2,2025-04-12T08:06:49Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@Coniungere,"Electric cars are more destructive to the environment than petrol & diesel cars, the governments are gonna quash all electric cars, its hydrogen all the way guys.",1,2025-04-08T00:51:04Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@duncanbrown3422,"Nobody is talking about the wet belts, which are destroying the engines!",43,2025-04-07T08:44:39Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@Yorkman7,Lost all credibility when you stated that wet belt engines are reliable. So virtually every other reviewer and reliability suveys are wrong and you know best.,3,2025-04-03T18:16:18Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@RealiseRealEyesRealLies24,We buy any cars awful stock available at Cinch. You definitely Cinched it,0,2025-03-29T00:51:58Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@Jack-zp8hx,Vauxhall Corsa  and mg 4 ev and mini cooper are very good,3,2025-03-28T21:13:31Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@slawekbuild9792,I like the car,1,2025-03-28T18:07:50Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@jules_bianchi2014,just get a 207 or a 107,1,2025-03-24T17:27:46Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@moodyyxo,Where was the Skoda fabia on this list such a great car mannnn,8,2025-03-23T02:18:53Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@stephm1573,"Wouldn't recommend a Ford with EcoBoost. Also would choose dacia over Renault, built better but same company",9,2025-03-22T12:45:50Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@acdc539,"Is this some kind of joke, why show big cars like Audi and BMW. Small cars are Peugeot 108, nissan Micra and ford fiesta and a few more i could mention. Get rid of these big cars and show some respect as to what small cars are for in 2025",31,2025-03-20T23:00:24Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@ElliotAlessandro,"What is the audi a3 specifically called I want that and it’s only £10,000 !",3,2025-03-09T21:30:31Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@ravengaming4143,"Price-wise, an Audi A3 doesn't cost much more than a souped-up version of the Golf, which should make it the obvious pick.

However, I assume the service costs are much higher with the Audi.

It's basically pointless to buy the ""premium"" German car brands if you aren't willing to deal with the additional costs they have.",7,2025-02-17T01:14:19Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@jazzip2989,fords and Vauxhalls are garbage...try something Japanese...,0,2025-01-25T15:20:53Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@溫臣,"DO NOT trust wetbelt. DO NOT trust wetbelt. DO NOT trust wetbelt. 

""Correct oil"" blah blah blah ""Serviced correctly"" blah blah blah.
Even if not talking about some horror stories out there saying already did that, why don't just give yourself more error tolerance (errors could be made by you or by the garage) and less hassle?
especially when you bought a used one, how could you ensure that had been done correctly in the past?",0,2025-01-22T17:53:40Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@Raccoon.Lord.N,Why compare compact car segment with the small car segment?,2,2025-01-20T18:25:31Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@SuperNovadose,"There's not one car in this video that's reliable or cheap to fix
💩📦📦📦",5,2025-01-20T10:43:35Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@leebaylis8829,Shame you didn't mention the eye-watering cost of changing wet belts.,23,2025-01-19T22:21:48Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@fredfromthedead2857,Ecoboom Engines are not reliable!,18,2025-01-18T16:22:34Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@JaKsHazbi,Where is the Renault Clio?,5,2025-01-18T14:49:36Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@ramqashou1002,"Plug in hybrid isn't available on the 1 series. 
Just the X1.",2,2025-01-18T12:40:17Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@anthonybrown4874,"Ecoboom fiesta or purecrap PSA no ta you have to be picky if you buy not lease these engines have been damaging for their reputations of these manufacturers and they may claim to have revised the engines but you have to be knowledgeable to avoid.
Modern diesels can be worth avoiding too as when aged the complicated emission control systems are less reliable than ideal.
Your claim that wet belts are reliable is disputeable and a 90 day warranty on a low mileage car is a low risk bet.
Dk your own research.",3,2025-01-18T12:03:16Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@saifali5708,Carwow temu,1,2025-01-18T11:33:08Z
7_2WpbOdONg,Best Small Cars To Buy 2026 | 12 Top Hatchbacks,@KHID-JR,AMAZING AS ALWAYS.🔥.,3,2025-01-17T19:32:03Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@Autoshyne79,He tried fighting his own teammate once Mark McGuire until he had put pound for pound on him,0,2026-02-10T04:06:46Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@PiotrWójcik-z7m,nice cars,0,2026-01-22T12:11:08Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@joobie1000,Civic type r all day long for me,1,2026-01-03T16:06:12Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@cokeaddict1663,Glad my 2018 golf r MK7.5 is quicker then all of these 0-60mph 3.2sec with a top speed of 198mph,0,2026-01-01T14:01:58Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@bh11nd,"I have a big SUV, now the only thing I want is ending my lease and get a Golf R",0,2025-12-22T15:07:49Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@theawfuliam7174,Ai slop channel,0,2025-12-10T16:39:22Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@benjaminmatte5225,Golf R. I’m hoping Mazda drops that new v6 into a 3. That’d be a damn quick car.,0,2025-11-30T02:22:54Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@Hrcak1,Where are they French?,0,2025-11-29T06:16:03Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@alainbauristhene6427,My hot hatch is not in this video Alfa Romeo Giulietta QV,0,2025-11-15T18:11:09Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@kenwarriner69,It's Aluminium not ollominum,0,2025-11-13T16:09:41Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@dancripe9224,Focus is no longer available in U.S. Manufacturing in China now. Who made that decision?,0,2025-11-12T16:07:35Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@davidmiranda7567,Golf r but if I had money RS3 any Audi ...never mg ev,0,2025-11-11T07:38:57Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@KTLaz,Type r looks the best by a mile and most reliable,2,2025-11-02T20:43:49Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@oskideorodesings,Para mí se cae la lista cuando no metes al Corolla GR 😔,0,2025-09-25T18:17:48Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@YouCensor,Honda Type R is better than a Golf R? I think not. How long below MG goes bust? Audi RS3 creams the A45s in every head to head,2,2025-08-09T11:55:38Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@sleepwalker31,Golf R is the best value for money !,1,2025-08-03T16:37:17Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@monimarz,Why do they discontinue or outright not sell hatchbacks in North America? I am Canadian and cannot get my hands on an Audi or a Mercedes hatchback/wagon. Why does everyone here want to drive an SUV in Ontario? Drives me mental!,0,2025-07-19T23:36:53Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@rastaG1234,How is my astra j opc not on this list it even have a usa engine,1,2025-07-16T19:31:05Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@Patypaty76,Where's the BMW M135/F70?,0,2025-07-15T19:25:08Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@georgewilliams5840,Can someone who can afford it please 🙏 buy me a audi rs 3 please 🙏 😢,1,2025-07-13T20:47:37Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@SlimDAssassin,Honda or Ford... Can't stand German cars,0,2025-07-13T20:08:06Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@Zzz-bq6pq,M140! 😮,1,2025-07-10T22:02:23Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@lancepattinson4790,"7.5 R APR stage 1 , still not sure why i sold it.....oh yeah moving countries",1,2025-07-07T16:14:06Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@outcast3397,Mitsubishi Mirage hatchback is the fastest...duh!,0,2025-07-04T22:36:37Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@crimsonghost8697,Stop saying integra  like that,0,2025-07-02T01:41:45Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@jameshowlett2868,GR Corolla. Hands down.,0,2025-06-29T14:48:30Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@robertf9521,Elantra N,0,2025-06-29T06:58:40Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@gitarokc217,GR Yaris,0,2025-06-26T11:47:19Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@engram9511,No Hyndai I5..BMW M140 or 135TI😅,0,2025-06-24T20:32:24Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@edgarmontes5675,Audi RS sportback is for me the one and only No 1🤟🏼,0,2025-06-24T05:19:26Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@juliankennell4518,RS3 all day! Everyday!,0,2025-06-23T08:57:14Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@daddypoke2924,"No manual transmission, you might as well take the bus. Focus RS all the way!",0,2025-06-22T12:54:57Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@mohhughes4870,"This is a great video with wonderful information, but the AI ""narrator"" is off on some things (IN-teh-gra - nope In-TEH-gra). I also wouldn't call an I-4 engine in such surplatives, unless the car really deserves it (e.g., close to 400hp, 350 lb/ft). the turbocharged inline 4 is in most small cars - and, sadly more in mid-sized cars.

The Audi RS series is interesting: regardless of the model (RS3, RS4, RS5, RS7...) they all have comparable numbers. 0-60? Around 3.5 seconds (thanks to amazing engines mostly shipped from the Porsche factory in Stuttgart and the rally-tried Quattro AWD). Top Speed? About 175mph. But, hands down, they have been the most exciting cars that I can afford to drive (and service). To note: the RS5 has the same 2.9l V6 that's in the Porsche Cayenne S and Panamera S, but Audi tuned it up, raising the 375hp to 444hp for the RS5.

And I don't think the Mercedes C63 is powered by a 4-cylinder. I think it has the hand-built biturbo V8 that is standard in all AMG 63 series. The price tag helps explain the difference between the C53 and the C63 (or C63S).",1,2025-06-22T02:17:04Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@Jimmyjammers-p7f,Golf r absolute garbage,2,2025-06-21T22:18:21Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@opadilla123,Type r is King of the Track,2,2025-06-16T17:04:12Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@andrewlocke8107,"Terrible video, ai generated.shows Audi engine when talking about the MG.",1,2025-06-14T16:32:05Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@mohammaddavoudian7897,Makes you wonder who made this codswallop!!! SUV BUZZ;  you need to study the market a lot better.,0,2025-06-12T21:02:58Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@cabbage4372,"Ah yes, the all-American Ford Focus, designed in the UK and built in Germany",1,2025-06-06T03:31:33Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@samsung8831,Drive like a roket will lead you to your own GRAVEYARD 👍👍👍,1,2025-06-03T05:26:30Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@scotlandsbatman,What do you mean Toyota GR is American? It's Japanese!,0,2025-06-02T20:12:04Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@kevincudmore7818,Golf R begins the type R lol not even in the same category 😂,0,2025-06-02T01:41:53Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@kirkhobbs1473,Hyundai i30N shame it didnt make the list,0,2025-05-31T19:47:18Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@philippebonal8240,Bmw 135i ?,0,2025-05-27T04:16:45Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@Tijos.Archive,Honda all day any day!,0,2025-05-26T10:11:37Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@robertregan2305,Alfa romero junior Veloca ♥️ 💙 ❤️,1,2025-05-25T01:18:51Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@emanuelivanciu9896,I choose Honda because it has a beautiful history in Formula 1 with Ayrton Senna.,0,2025-05-24T18:19:33Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@gaztech1935,The Renault Megane RS Trophy is better than all of these.,0,2025-05-23T22:37:11Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@gaztech1935,The focus isnt American.....its roots are European its only american via the badge......its the descendant of the Escort cosworth Americans wouldnt have a clue on how to make something like this....remember the Chrysler Neon SRT that was their attempt...,0,2025-05-23T22:32:42Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@romahnae,This proves the type s and type r are just overpriced. I've always wanted an fl5 but grew to like the type s a tiny bit better. If I had the money to afford any of these I'd take the merc. Best looking imo and better value for your money fot what you get.,1,2025-05-23T00:29:54Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@anonymoususer6786,AI generated garbage voice…this isn’t a goddman real video.,0,2025-05-22T00:26:51Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@neopaladin48,RS3 only the others models show up have a 4 cylinder and i hate sound 4 cylinder it’s sound exactly like a honda civic mower.🤮🤮🤮🤮,0,2025-05-20T15:37:02Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@selimpullu420,The right title must be: Fastest hot hatch with manual !,1,2025-05-18T13:26:24Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@kevingill648,Mercedes Benz all day long!,1,2025-05-17T18:44:03Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@anthonyboyd1071,"i do not really consider the Honda and Acura a true hatchback they are more like fastbacks with there slopped rear style, not like the rest of the cars on your list, I just wish Toyota would get in the game and beef up the Corolla hatch, and not a 3cylinder turbo",0,2025-05-16T05:15:50Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@trinitro5968,"Oook. So.... you get me a used vehical, that holds it's status as a legend for under 10 k in and will talk. Honestly, for a family of 2 that is trying to make it on about 55k a year, this is a damn pipe dream. I would love to own certain vehicles. Yet I drive what I drive because that is what my budget allows. No worries, I think all these vehicles are the bomb!",0,2025-05-16T00:20:13Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@lenbosland,Golf R,2,2025-05-14T23:56:13Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@audi_sline_fb,Acura what?😂,2,2025-05-11T23:51:52Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@jcxv8990,A45 AMG SEE YOU LATER,1,2025-05-11T01:55:09Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@leventinanc3780,"Der m135i 
M140i gehören sowas von in denn top 10 allein ein 6 Reihen zylinder hat keiner in der Klasse 
Was für ein anti bmw kann man sein 😂",1,2025-05-09T19:48:18Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@DanWest-i7y,"There's absolutely no point to a car as fast as this  when our evil dictators have exaggerated the effect of global warming and used this as an excuse to restrict cars travelling no more than 30 km/ hour everywhere.  
In the not to distant future, cars will only be used by the unelected elites controlling Europe through Brussels, and the common man/ woman will be reduced to using over priced Electric fietsen that will cost as much as a reasonable priced family car to run and maintain.
A very clear indication that evil controlling globslist elites are determined to reduce our freedom,choices, and plans whenever, wherever, and as much as possible .Pure evil,that's controlling European peoples.",1,2025-05-09T17:59:02Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@Golfr2020,"Ones you got to electric i stopped watching. 🤮
Golf R. Mine churns out 400+ hp. and i equaled a 600 hp Porsche 911 up to 145 kmh. 😉",1,2025-05-09T11:37:38Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@jasonrollins2151,Fastest hatch backs or station wagons which one is it,0,2025-05-08T12:43:27Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@gzvc123,Really？No GR Corolla？ U could shut down ur channel now,1,2025-05-08T00:34:35Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@supakorntippakdee1756,GR Yaris,7,2025-05-06T23:09:53Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@rizwanrahmani5430,Why Acura; it's a lift back sedan?,3,2025-05-06T07:15:20Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@FunnyCookingApron-xk1hm,Golf R❤,12,2025-05-06T06:20:24Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@Datsikkali,I chose the Veloster N😅,4,2025-05-06T04:24:11Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@dirkdesouza5975,I chose the Golf R. Very happy with my choice.,21,2025-05-05T05:20:34Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@maeharakeiichi3891,The guy don’t like Spanish and French hot hatches😂,2,2025-05-04T16:02:17Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@asphalthedgehog6580,Seen the disastrous Moose Test of the RS3?,2,2025-05-03T18:05:41Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@JesusRivera-y8d,A k24 Swapped Mini is the king and much cheaper than all of those.,1,2025-05-03T13:35:27Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@fakepek8869,Yaris and corolla is the best for me,2,2025-05-03T02:07:48Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@univerisestrong7,VW golf R all day,34,2025-05-02T20:28:04Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@GizmoGTI,the type-r is a sports back/lift back not a hot hatch,1,2025-05-02T08:15:09Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@GizmoGTI,"i get 3.7s to 60 in my a45s, correction to the AI narrator in this clip - it has 421hp not 409, and 500nm and this is not available in US",4,2025-05-02T08:12:30Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@RFreund,"What is the lectric MG doing in this video, but no BMW 140i ???",7,2025-04-30T16:45:37Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@ramanjotsingh4258,Golf R,21,2025-04-29T22:29:37Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@herculespapantoniou5149,What's  a Inagra?,4,2025-04-27T04:14:30Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@jamiuabdulfatai1605,Rs3,3,2025-04-25T22:46:18Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@javiergarciaprados2324,como es lo de doblaje automatico?,1,2025-04-25T00:16:22Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@lwandilebaliti2595,Am surprised BMW isn't here.,1,2025-04-21T17:28:59Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@優-x8f,"なんでホットハッチにメガーヌが入ってない？？？
その地点でレベル低い動画だな‥話にならない",0,2025-04-20T19:21:54Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@jrhebrada4062,I’m a Honda guy👍🏽,6,2025-04-20T17:52:56Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@guillermobarrolleta851,Hyundai Kona N ?,0,2025-04-20T02:39:06Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@jf1673,Don;t even review EVS nobody in their right mind wants that crap.!!!  Were not moving into LOGANS RUNS.!!!,3,2025-04-19T17:25:09Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@helletcr4317,What is that electric car been doing in that list 🤦‍♂️👎,3,2025-04-18T15:43:30Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@josemariapugagarcia7147,"Type R , siempre",9,2025-04-18T10:21:20Z
sMFqMdBc48M,Top 10 Fastest Hatchbacks In The World (2025) - These Hot-Hatches Outrace Supercars!,@josemariapugagarcia7147,"Mg???????? Es un suv, no es un Hatchback",0,2025-04-18T10:18:36Z
