,video_id,video_title,author,comment,likes,published_at,category,clean_comment,car_model,topic
5147,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@joshmorgan389,sorry stopped me mid way hope fullyonly me AI shit and not you,0,2025-06-27T08:41:06Z,coupe,sorry stop mid way hope fullyonly a shit not,Other,Other
5148,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@pouyatorkiyan3258,Nice 👍,0,2025-06-27T05:55:06Z,coupe,nice thumbs_up_emoji,Other,Other
5149,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@scotts2027,"F Type had been on my short list for my next car, but they destroyed their image and I wouldn’t keep one if it was free.",0,2025-06-27T04:01:41Z,coupe,of type short list next car but destroy image would not keep one free,Other,Other
5150,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@dangorski2975,the problem i have with the i8 is the bicycle sized wheels,0,2025-06-27T03:08:27Z,coupe,problem in bicycle size wheel,Other,Other
5151,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@modelcitizendc,Where is the 718 Cayman or the M3 yall?,0,2025-06-27T00:37:47Z,coupe,718 cayman my,Other,Other
5152,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@slkttop,"I have owned three of these during the Pandemic Bucket List O' Cars. Well, three, if you count a C8 Corvette, which you can touch for $55k in the US these  days. I owned the I8, the Jag F-Type R, and a 2020 Z51 LT3 Stingray. I miss the i8. and out of all of them, including the McLaren 720S I ended up with, my wife only misses the i8 as well and she cannot stand the 720S. The refinement, the smooth ride, the lack of engine noise, the headroom, the comfort, the easy looks. I miss it all. I am a BMW guy and it is the best looking BMW ever designed. Will pick one up again, and it will be the only car I sold that I really. want back. I thought I wanted an F-Type R again, until I drove two of them, recently and figured out the springs and suspension are bouncy on non-perfect asphalt surfaces! It is off-putting.  Did not notice back then, since it was the first of the bunch, but the i8, the Vette and certainly the 720S, after the Jag, spoiled me and I am not sure I can go back to another F-Type even though I miss the great sound and the AWD.",0,2025-06-26T22:28:37Z,coupe,three pandemic bucket list car well three count cd corvette touch ask a day in jag type a 2020 zip ltd stingray miss in include clare 720s end wife miss in well not stand 720s refinement smooth ride lack engine noise headroom comfort easy look miss bow guy best look bow ever design pick one car sell really want back think want type a drive two recently figure spring suspension bouncy non-perfect asphalt surface exclamation off-putting not notice back since first bunch but in bette certainly 720s jag spoil not sure go back another type even though miss great sound and,BMW,Other
5153,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@TheWeatherLightCafe,GTR?,0,2025-06-26T22:23:29Z,coupe,str,Other,Other
5154,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jaiveergohil6101,"I purchased a 2017 F type S 5 years ago.  Completely spec'd out better than an R with a Carbon fiber roof, design pack, etc. And that exhaust note is addictive.  Anyway, reason I went with S over the R is because I was looking for the rare 6 speed manual they made for a couple  years.  After a year of searching, I finally found one out of 6 possibilities in the entire country at the time.  Few that were beat to sh!t and most others being base models. I know most people don't care if it's manual or automatic, but for me it's all about enjoying the drive.  Ya going fast it's fun but rowing through the gears in a car like that make it totally visceral. I love the car. Loved the video.  Great job!",0,2025-06-26T17:24:15Z,coupe,purchase 2017 of type a year ago completely spec good a carbon fiber roof design pack etc exhaust note addictive anyway reason go a look rare a speed manual make couple year year search finally find one a possibility entire country time beat so exclamation others base model know people not care manual automatic but enjoy drive a go fast fun but row gear car like make totally visceral love car love video great job exclamation,Other,design
5155,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@totalyfrikinawsome,"For long term drivability I'd go with the corvette or mustang, but if money wasn't a concern I'd probably also get the F-type",0,2025-06-26T15:02:56Z,coupe,long term drivability would go corvette mustang but money not concern would probably also get type,mustang,Other
5156,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@MRmotorworkz,"Low chance, but I really wish I could lend Throttle House my Stelvio Quadrifoglio for a video like this.",0,2025-06-26T14:45:31Z,coupe,low chance but really wish could lend throttle house stevie quadrifoglio video like,Other,Other
5157,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@MariPS,I'd take the GT350. But I'd drive an  2007 S8 with an added super charger.,0,2025-06-26T14:38:25Z,coupe,would take gt350 but would drive 2007 so added super charger,Other,Other
5158,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@sadra.mghadery1738,C7 and shelby,0,2025-06-26T09:28:44Z,coupe,cd shelby,Other,Other
5159,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@essaalansari6074,So proud of you guys! Congrats on getting Grand Tour!!!,0,2025-06-26T06:27:45Z,coupe,proud guy exclamation congrats get grand tour exclamation_strong,Other,Other
5160,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Highlander8282,"The Jaguar and Corvette are mid-engjne cars.  Front-mid-engine.  It undermines what they are to call them ""front-engjne"" cars, which would mean the engine is over the front axles.  This implies that they weren't designed for low moment of inertia, more responsive handling, and 50/50 weight distribution.",0,2025-06-26T04:12:51Z,coupe,jaguar corvette mid-engjne car front-mid-engine undermine call front-engjne car would mean engine front axle implies not design low moment inertia more responsive handling of of weight distribution,Other,Other
5161,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@seanparsons7795,The knob polishing of the 4c is criminal,0,2025-06-26T03:39:18Z,coupe,knob polishing pc criminal,Other,Other
5162,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@smm7540,Rather have a M4,2,2025-06-26T03:04:00Z,coupe,rather my,Other,Other
5163,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@beadhead,How was there no discussion of the Get In Helmet?,0,2025-06-26T00:09:51Z,coupe,no discussion get helmet,Other,Other
5164,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@LeslieHapablap,Who enjoyed this?,0,2025-06-25T23:13:09Z,coupe,enjoy,Other,Other
5165,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jimmy-i6w2h,"Ive got the Jag f type R  , fantastic all rounder and great value.   That mustang does look alot of fun though but would cost me so much more here in the UK",0,2025-06-25T22:04:03Z,coupe,get jag of type fantastic rounder great value mustang look lot fun though but would cost much more us,mustang,Other
5166,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@abhis.garage,"Us Jag owners stay winning, proud owner of a 2010 XKR here 🔥💪🏽",1,2025-06-25T20:46:43Z,coupe,a jag owner stay win proud owner 2010 xor fire_emoji flexed_biceps_medium_skin_tone_emoji,Other,Other
5167,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@johnmchugh9658,12:04 woman flipping the 🕊️… nice hahaha,0,2025-06-25T19:35:19Z,coupe,of of woman flip dove_emoji nice yamaha,Other,Other
5168,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@minispeed2,"Out of these 5 with all the talk of depreciation I gotta say jag as nice as it is, as much as I want one, it'll only get cheaper so wait, corvette will probably get cheaper, BMW will probably stay the same price but could cost you the most to fix.  Gt350 and Alfa, buy now and you'll probably make money when you sell it.  At that point you can probably buy the Jag for the profit you'd get from them.",0,2025-06-25T19:16:29Z,coupe,a talk depreciation get say jag nice much want one get cheap wait corvette probably get cheap bow probably stay price but could cost fix gt350 ala buy probably make money sell point probably buy jag profit would get,BMW,price
5169,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@MarSaso,For me its Alfa in everything,0,2025-06-25T19:13:42Z,coupe,ala everything,Other,Other
5170,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Leggir,I'd buy the Voodoo,0,2025-06-25T17:15:32Z,coupe,would buy voodoo,Other,Other
5171,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@calebjhobbs3291,And there's cake.....im elevated but that's funny to the core ..thanks for the laugh,0,2025-06-25T17:00:35Z,coupe,cake elevate but funny core thanks laugh,Other,Other
5172,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@abbasjaffar7895,"What would you guys pick

between the c7 z51 and the gt350 
And why?",0,2025-06-25T15:18:49Z,coupe,would guy pick cd zip gt350,Other,Other
5173,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@mohammedmehdykhalafi2851,The main thing about buying a second hand car this old is will it brake down every oil change or not.,0,2025-06-25T15:11:35Z,coupe,main thing buy second hand car old brake every oil change not,Other,Other
5174,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@lrfcarreviews2570,Tough decision! I’m taking either the Z51 or the F-Type R.,1,2025-06-25T14:01:31Z,coupe,tough decision exclamation take either zip type a,Other,Other
5175,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Nico7g,"I'd take the Alfa, because it's an Alfa",0,2025-06-25T11:28:58Z,coupe,would take ala ala,Other,Other
5176,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@dodgehemi5045,MC 😮,0,2025-06-25T08:20:49Z,coupe,my face_with_open_mouth_emoji,Other,Other
5177,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@dodgehemi5045,"Dark Blue, green f type.
Pulley tune 700crank😮",1,2025-06-25T08:20:16Z,coupe,dark blue green of type pulley tune 700crank face_with_open_mouth_emoji,Other,Other
5178,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@damienthomas6655,2020 GT350 in Australia over 100 000,0,2025-06-25T07:57:42Z,coupe,2020 gt350 australia 100 000,Other,Other
5179,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@vladimirpapian6458,Hay Guys just to let you know that the jag has. A  Ford coyote engine in it so you know that it’s not a Jag engine,0,2025-06-25T07:20:28Z,coupe,hay guy let know jag ford coyote engine know not jag engine,Ford,Other
5180,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@damienthomas6655,"I love to rip out the 3cyl and the electric system and put a turbocharged 2JC ,Celica drive train ,,,,,sick !!!",0,2025-06-25T07:16:27Z,coupe,love rip cyl electric system put turbocharged dec celia drive train sick exclamation_strong,Other,Other
5181,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@cheapspeed,YouTube ismessed up because I had to search for this video usually it's recommended since im subscribed to the channel,0,2025-06-25T03:47:39Z,coupe,youtube assessed search video usually recommend since subscribe channel,Other,Other
5182,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ElvisCarReviews,Should have drag raced them,0,2025-06-25T03:44:50Z,coupe,drag race,Other,Other
5183,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@kymonkeyboy6844,"If I was shopping in this price range I would take a look at the alpha julia quadrifola for sure. I know the 4C is more unique, but I think the quad is probably the better overall car. 

I would also love to see how much a Elise/Evora you can get for 50

I think the IS 500 is also a contender



At the end you mentioned that a used M2 is 50k, and competes with the things in this video. A base M2, not comp or cs or anything, is noticeably closer to 35 or 40.",0,2025-06-25T03:39:57Z,coupe,shop price range would take look alpha julia quadrifola sure know pc more unique but think quad probably good overall car would also love see much elise evora get of think 500 also contender end mention used my ask competes thing video base my not comp a anything noticeably closer of of,Other,range
5184,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@BenChilders-xt9fl,That alpha looks like a solstice 🤨. The jag is a mechanical nightmare. The i8 looks cool. The corvette is king. The mustang is sweet although I’m not a ford guy,0,2025-06-25T03:37:36Z,coupe,alpha look like solstice face_with_raised_eyebrow_emoji jag mechanical nightmare in look cool corvette king mustang sweet although not ford guy,mustang,Other
5185,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@lukemorganbball5621,Can get a tesla plaid for under 50k as well..🤔,0,2025-06-25T02:37:00Z,coupe,get tesla plaid ask well thinking_face_emoji,tesla,Other
5186,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@trumani13,lol. The goat returns,0,2025-06-25T02:14:29Z,coupe,low goat return,Other,Other
5187,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@willrector9716,I'd take the vette....,0,2025-06-25T01:11:52Z,coupe,would take bette,Other,Other
5188,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@danmackey9462,I currently have a white 2014 c7 z51 with a manual. So that kinda tells you what i woukd pick. But mine was 38k and i have a procharger kit on it so i think that would change yalls mind.,0,2025-06-25T00:27:50Z,coupe,currently white 2014 cd zip manual kind tell would pick but mine ask recharger kit think would change calls mind,Other,Other
5189,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@brentm.8140,The Ariel Atom bit had me absolutely dying. You guys are pure gold!,0,2025-06-24T23:52:17Z,coupe,ariel atom bit absolutely die guy pure gold exclamation,Other,Other
5190,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@QuandaleDingle-_,ok you have done 10k and now 50k but what about a good sweet spot number like 25k? 😉😏,0,2025-06-24T21:53:52Z,coupe,of ask ask but good sweet spot number like ask winking_face_emoji smirking_face_emoji,Other,Other
5191,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@conneryates5073,I agree with the F Type here I would take that or the GT350,0,2025-06-24T21:38:33Z,coupe,agree of type would take gt350,Other,Other
5192,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@rnlbluernlblue1380,"One of the best parts of the GT350 is if you gas it and you are at 5,000rpm +  you need to feather off the gas!  Pops and Crackles on demand!!",0,2025-06-24T21:28:07Z,coupe,one best part gt350 gas a 000rpm need feather gas exclamation pop crackle demand exclamation_strong,Other,Other
5193,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@VictoryBlackwingV,"This is great.  My suggestion for anyone looking for a car in this price range, spend the extra cash and get a used C8 Corvette.  The 2020-21 C8 can be found in the 50k-60k range.  I almost bought one before i bought my CT5 V Blackwing for a great price.  The key is to find a dealer buy back.  There are plenty of them but look for one that really was returned cuz the owner didnt want to make the payment.  They literally have some out there that were returned because the owner didnt like how the doors opened or because they didnt like the rearward visibility and having to use the camera that comes in the rearview mirror which works great by the way..  Im not making that up..   I found cars that were returned for those reasons and GM actually bought them back. 🤷🏾‍♂️ Buy a 2020 or 2021 C8, it is better than all of these cars IMO..",0,2025-06-24T21:18:28Z,coupe,great suggestion anyone look car price range spend extra cash get used cd corvette 2020-21 cd find 50k-60k range almost buy one buy ctr a blacking great price key find dealer buy back plenty but look one really return cut owner not want make payment literally return owner not like door open not like rearward visibility use camera come review mirror work great way not make find car return reason pm actually buy back man_shrugging_medium-dark_skin_tone_emoji buy 2020 2021 cd good car go,Other,range
5194,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@PinballClinic,I adore my 4C Spider!  I'm a lil over 6' and I have quite a lot of headroom.  Getting in and out of the car is the toughest part lol.,0,2025-06-24T21:17:57Z,coupe,adore pc spider exclamation oil a quite lot headroom getting car tough part low,Other,Other
5195,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jacksampson7711,50k is way too much for a used car.,0,2025-06-24T21:15:18Z,coupe,ask way much used car,Other,Other
5196,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@s4aragon,Why does Thomas look like JD Vance more on every video lol,0,2025-06-24T21:12:09Z,coupe,thomas look like cd vance more every video low,Other,Other
5197,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@rachelbolyard1527,The i8 is NOT a supercar.,0,2025-06-24T21:04:49Z,coupe,in not superior,Other,Other
5198,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Tuskieee,Jagggg in red with black wheels. ❤,0,2025-06-24T20:41:02Z,coupe,jagged red black wheel red_heart_emoji,Other,Other
5199,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@dionoliveira4058,Excellent work gents! Enjoyed this from the beginning to the end.,0,2025-06-24T18:57:40Z,coupe,excellent work gent exclamation enjoy beginning end,Other,Other
5200,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@MatthewAud,"Like Pink Floyd said "" he loved to drive in his Jaguar"".😅",0,2025-06-24T18:28:43Z,coupe,like pink floyd say love drive jaguar grinning_face_with_sweat_emoji,Other,Other
5201,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@LordBass,New criteria for trolling used ads... How about a 2WD 2015 F-Type R in BRG with 38k miles for $40k US. I'm drooling.,0,2025-06-24T18:18:53Z,coupe,new criterion troll use and fwd 2015 type a big ask mile ask a drool,Other,Other
5202,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@berky1976,"I agree the best one is likely the Jag, but I'd probably go with the GT350 personally. If I'm going to own a toy, its going to be a manual. Jag doesn't have that option, if it did, I'd pick it.",0,2025-06-24T17:55:26Z,coupe,agree best one likely jag but would probably go gt350 personally go toy go manual jag not option would pick,Other,Other
5203,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@tonybamgviews,All that power to drive and you pick the gayest car first out of the bunch 😂😂,0,2025-06-24T15:20:50Z,coupe,power drive pick gayest car first bunch face_with_tears_of_joy_emoji face_with_tears_of_joy_emoji,Other,Other
5204,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@darrylsjodin7184,"I’d take the Corvette, best value, performance and probably the most reliable.",0,2025-06-24T14:43:46Z,coupe,would take corvette best value performance probably reliable,Other,performance
5205,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@chicknscratch,Why tf is the i8 even here? There are so many other options from bmw around 50k,0,2025-06-24T14:38:10Z,coupe,of in even many option bow around ask,bmw,Other
5206,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@darrylsjodin7184,"The Jag has beautiful, smooth, classic lines like the C5 Corvette.",0,2025-06-24T14:35:03Z,coupe,jag beautiful smooth classic line like cd corvette,Other,Other
5207,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Jewkz_,"Hellcat clears all of them, stopped watching.",0,2025-06-24T14:14:50Z,coupe,hellcat clear stop watch,Other,Other
5208,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@MrDimkur,Those white pixels at 24:34 almost ruined my day! 👀,0,2025-06-24T13:31:30Z,coupe,white pixel of of almost ruined day exclamation eyes_emoji,Other,Other
5209,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@stevenquere8243,"Please do more videos like this!
This was amazing!",0,2025-06-24T12:46:45Z,coupe,please more video like exclamation amazing exclamation,Other,Other
5210,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Zcd1,"All very cool and desirable in their own way, but I too would buy the Jag.",0,2025-06-24T12:18:46Z,coupe,very cool desirable way but would buy jag,Other,Other
5211,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@JamesThomas-hd4me,My friend has the Jag and he says it is incredible when it’s not in the Garage being serviced.,0,2025-06-24T11:42:02Z,coupe,friend jag say incredible not garage service,Other,Other
5212,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@erjezudelabarca,Only alfa in 30 year multiplicate the valué x3,0,2025-06-24T11:01:16Z,coupe,ala of year multiplicity value of,Other,Other
5213,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@smythiegato,what happened to the i8's get-in-helmet?,1,2025-06-24T09:42:35Z,coupe,happen in get-in-helmet,Other,Other
5214,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@stephen3164,"I think the i8 looks great, aside from it looking like it is birthing a 911 out the back end. (No, really, look!) For daily driving, in CA, with high gas prices, the i8 gives you exotic looks, great mpg, scissor doors, and half the people won’t even know what it is.  The biggest drawback of owning one would be I have no idea what the maintenance/repairs would be like. It’s a low production exotic hybrid. I could see going to start it one day, and a light comes on the dash, and it’s a 5 figure repair job!  

So, out of those 5 choices, the one I would choose would be the GT350.  Just drive it with a big smile on your face all the time.  Love it. (I have an S197 Roush…) Planned to get one “once prices came down” on used ones, but those prices haven’t come down.  I should rent one sometime and just hit the canyons with it for a day - but then I’ll just want to buy one even more!  And my Roush is fun! But that GT350… chef’s kiss.  

Oh, and fwiw, the C5 felt like a 90’s car. An evolution over the C4, but the C6 definitely was a revolution. Very 2000’s feeling - which now is 20 years ago, so NOT modern, but definitely not 90’s. Have owned plenty of 90’s cars, and driven the C5 and C6.  The C6 was such an improvement, and honestly, at current prices, no excuse not to own one if you want to feel what a V8 American sports car is like. Buy it for the driving enjoyment, not for anything else. It’s like a big Miata, and I don’t mean like an NC. 😅",0,2025-06-24T07:46:13Z,coupe,think in look great aside look like birth 911 back end no really look exclamation daily driving a high gas price in give exotic look great mpg scissor door half people not even know big drawback one would no idea maintenance repair would like low production exotic hybrid could see go start one day light come dash a figure repair job exclamation a choice one would choose would gt350 drive big smile face time love s197 rush plan get one price come used one but price not come rent one sometime hit canyon day a but want buy one even more exclamation rush fun exclamation but gt350 chef kiss of few cd felt like of car evolution cd but cd definitely revolution very 2000 feel a of year ago not modern but definitely not of plenty of car drive cd cd cd improvement honestly current price no excuse not one want feel of american sport car like buy driving enjoyment not anything else like big riata not mean like no grinning_face_with_sweat_emoji,Other,Other
5215,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@JasonSmith-x3e,Dawg what happened to the drag races??,0,2025-06-24T06:53:45Z,coupe,dawn happen drag race exclamation_strong,Other,Other
5216,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@spadethebarber8696,Gt350 is something else ❤️,0,2025-06-24T06:22:44Z,coupe,gt350 something else red_heart_emoji,Other,Other
5217,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ScottOrd,"32:00 - ""The Caste and the Furious""",0,2025-06-24T06:09:28Z,coupe,of of a caste furious,Other,Other
5218,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@normiels3,"Still can’t wrap my head around anyone wanting an i8. They tried too hard with the design with a garbage interior, and a powertrain that was all hype but delivered no performance for the looks it has.",0,2025-06-24T05:45:31Z,coupe,still not wrap head around anyone want in try hard design garbage interior powertrain hype but deliver no performance look,Other,design
5219,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@edwardward7841,Is that cake??!! 😅  I have a '16 Range Rover Sport with the same supercharged V8 as the Jag.  That engine is intoxicating.,0,2025-06-24T05:24:48Z,coupe,cake exclamation_strong grinning_face_with_sweat_emoji of range rover sport supercharged of jag engine intoxicate,Range Rover,range
5220,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@PokerFaceEsq,Alfa is super stubby,0,2025-06-24T05:20:59Z,coupe,ala super stubby,Other,Other
5221,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@gustavodalia3030,No one is gonna talk about the tires??? PS4 against R888 or similar... it makes a huge diference!!!,0,2025-06-24T04:45:01Z,coupe,no one go talk tire exclamation_strong psi r888 similar make huge difference exclamation_strong,Other,Other
5222,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jonhill9564,Support,0,2025-06-24T04:42:28Z,coupe,support,Other,Other
5223,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Antlav90,"A few months ago I purchased a 2015 F Type R RWD in storm grey with only 40,000 kms on it... cost me $100,000 Australian so about $65k .. let me tell you the hype is real. That supercharged V8 man!",0,2025-06-24T04:39:23Z,coupe,month ago purchase 2015 of type a red storm grey of 000 pm cost 100 000 australian ask let tell hype real supercharge of man exclamation,Other,Other
5224,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@UVUNEVERFORGET,I'd buy the Corvette over the ftype just because of maintenance. Great video guys!!!,1,2025-06-24T03:50:47Z,coupe,would buy corvette type maintenance great video guy exclamation_strong,Other,Other
